model,src_group,target,hop,head,head_indeg,nbr_default,is_flip,clean_margin,margin_change
Qwen3.5-9B,tail,tail_4,d5,Hindi,77,Hub,0,3.1250,-2.6250
Qwen3.5-9B,tail,tail_4,d5,Awadh,7,Mid,1,1.3750,0.8750
Qwen3.5-9B,tail,tail_4,d5,"Don Bosco School, Kolkata",3,Mid,0,1.2500,-0.7500
Qwen3.5-9B,tail,tail_4,d5,English,3515,Hub,1,0.2500,4.7500
Qwen3.5-9B,tail,tail_4,d5,Cummins Inc.,10,Hub,0,7.1250,-4.8750
Qwen3.5-9B,tail,tail_4,d5,Cornell University,115,Hub,1,0.2500,1.5000
Qwen3.5-9B,tail,tail_4,d5,Arbaaz Khan Productions,2,Mid,0,1.5000,-0.8750
Qwen3.5-9B,tail,tail_4,d5,"National College, Lahore",3,Mid,1,1.8750,0.2500
Qwen3.5-9B,tail,tail_4,d5,Adam Sandler,2,Mid,1,8.2500,-6.2500
Qwen3.5-9B,tail,tail_4,d5,United Kingdom,7054,Hub,0,4.6250,-4.2500
Qwen3.5-9B,tail,tail_4,d5,Woodstock,11,Hub,0,1.5000,-0.5000
Qwen3.5-9B,tail,tail_4,d5,Indore,7,Mid,1,0.7500,3.6250
Qwen3.5-9B,tail,tail_4,d5,Lady Gaga,4,Mid,1,5.8750,-5.8750
Qwen3.5-9B,tail,tail_4,d5,"Trinity College, Cambridge",41,Hub,1,5.0000,-4.0000
Qwen3.5-9B,tail,tail_4,d5,Exide Group,4,Mid,1,2.3750,-2.2500
Qwen3.5-9B,tail,tail_4,d5,Portugal,333,Hub,1,2.7500,-0.5000
Qwen3.5-9B,tail,tail_4,d5,Dabangg,2,Mid,1,4.3750,-3.5000
Qwen3.5-9B,tail,tail_4,d5,Atlanta,140,Hub,0,2.2500,-1.0000
Qwen3.5-9B,tail,tail_4,d5,Cornell University,115,Hub,0,7.3750,-7.1250
Qwen3.5-9B,tail,tail_4,d5,London,3266,Hub,0,6.3750,-4.1250
Qwen3.5-9B,tail,tail_4,d5,Indian Railways,15,Hub,0,1.5000,-0.3750
Qwen3.5-9B,tail,tail_4,d5,Ramdutt Goenka,1,Tail,0,2.0000,-1.5000
Qwen3.5-9B,tail,tail_4,d5,Hindi,77,Hub,1,0.5000,2.6250
Qwen3.5-9B,tail,tail_4,d5,Portugal,333,Hub,1,2.8750,-1.6250
Qwen3.5-9B,tail,tail_4,d5,Cummins Inc.,10,Hub,1,7.1250,-6.0000
Qwen3.5-9B,tail,tail_4,d5,Houston,126,Hub,1,5.2500,0.1250
Qwen3.5-9B,tail,tail_4,d5,Columbus,57,Hub,0,2.7500,-1.6250
Qwen3.5-9B,tail,tail_4,d5,Queen Victoria,16,Hub,1,6.6250,-4.5000
Qwen3.5-9B,tail,tail_4,d5,Washington D.C.,4,Mid,1,7.8750,-7.2500
Qwen3.5-9B,tail,tail_4,d5,Walmart,16,Hub,0,1.3750,0.8750
Qwen3.5-9B,tail,tail_4,d5,University of Kashmir,11,Hub,0,10.3750,-8.3750
Qwen3.5-9B,tail,tail_4,d5,Indian Army,15,Hub,1,9.0000,-6.1250
Qwen3.5-9B,tail,tail_4,d5,Ministry of Defence,25,Hub,1,3.7500,-2.6250
Qwen3.5-9B,tail,tail_4,d5,Barbra Streisand,7,Mid,1,0.2500,0.7500
Qwen3.5-9B,tail,tail_4,d5,Ministry of Defence,25,Hub,0,7.8750,-7.0000
Qwen3.5-9B,tail,tail_4,d5,Hindi,77,Hub,1,7.2500,-7.1250
Qwen3.5-9B,tail,tail_4,d5,Hindi,77,Hub,1,1.0000,2.1250
Qwen3.5-9B,tail,tail_4,d5,Gori,1,Tail,1,6.7500,-6.5000
Qwen3.5-9B,tail,tail_4,d5,Chicago,496,Hub,1,2.0000,-1.1250
Qwen3.5-9B,tail,tail_4,d5,University College London,65,Hub,0,1.3750,0.0000
Qwen3.5-9B,tail,tail_4,d5,Indore,7,Mid,1,4.1250,-1.6250
Qwen3.5-9B,tail,tail_4,d5,University of Pennsylvania,374,Hub,0,5.6250,-3.3750
Qwen3.5-9B,tail,tail_4,d5,University of Calcutta,73,Hub,1,5.1250,-3.8750
Qwen3.5-9B,tail,tail_4,d5,Imperial College London,23,Hub,1,5.3750,-3.5000
Qwen3.5-9B,tail,tail_4,d5,Tbilisi Theological Seminary,3,Mid,0,0.7500,0.6250
Qwen3.5-9B,tail,tail_4,d5,Airports Authority of India,8,Hub,0,5.7500,-4.6250
Qwen3.5-9B,tail,tail_4,d5,Washington D.C.,4,Mid,1,8.0000,-7.3750
Qwen3.5-9B,tail,tail_4,d5,Tbilisi Theological Seminary,3,Mid,1,0.2500,2.2500
Qwen3.5-9B,tail,tail_4,d5,Somalia,33,Hub,0,3.3750,-2.7500
Qwen3.5-9B,tail,tail_4,d5,United States Government,102,Hub,1,1.6250,-1.2500
Qwen3.5-9B,tail,tail_4,d5,Washington D.C.,4,Mid,1,7.1250,-3.6250
Qwen3.5-9B,tail,tail_4,d5,K. N. Satheesh,2,Mid,1,2.5000,2.1250
Qwen3.5-9B,tail,tail_4,d5,San Jose,60,Hub,0,3.8750,-2.6250
Qwen3.5-9B,tail,tail_4,d5,Somalia,33,Hub,1,0.5000,2.5000
Qwen3.5-9B,tail,tail_4,d5,Wicket-keeper,4,Mid,0,2.3750,1.2500
Qwen3.5-9B,tail,tail_4,d5,Ministry of Defence,25,Hub,0,8.1250,-4.6250
Qwen3.5-9B,tail,tail_4,d5,Aurat,1,Tail,1,7.8750,-5.7500
Qwen3.5-9B,tail,tail_4,d5,Reliance Industries,9,Hub,1,4.3750,0.1250
Qwen3.5-9B,tail,tail_4,d5,Hyde Park,6,Mid,0,9.0000,-7.5000
Qwen3.5-9B,tail,tail_4,d5,Python,40,Hub,0,5.5000,-5.0000
Qwen3.5-9B,tail,tail_4,d5,Harvard University,842,Hub,1,4.6250,-2.6250
Qwen3.5-9B,tail,tail_4,d5,Hindi,77,Hub,1,1.0000,2.6250
Qwen3.5-9B,tail,tail_4,d5,Nawab Firodia,2,Mid,1,0.7500,2.0000
Qwen3.5-9B,tail,tail_4,d5,M. H. Hasham Premji,2,Mid,1,3.3750,-3.1250
Qwen3.5-9B,tail,tail_4,d5,Chicago,496,Hub,1,6.3750,-5.2500
Qwen3.5-9B,tail,tail_4,d5,Indore,7,Mid,1,0.8750,1.1250
Qwen3.5-9B,tail,tail_4,d5,Seattle,215,Hub,1,1.6250,-0.7500
Qwen3.5-9B,tail,tail_4,d5,University of Madras,29,Hub,0,8.2500,-6.7500
Qwen3.5-9B,tail,tail_4,d5,Awadh,7,Mid,0,2.5000,-1.7500
Qwen3.5-9B,tail,tail_4,d5,Joe Biden,21,Hub,0,6.8750,-6.5000
Qwen3.5-9B,tail,tail_4,d5,Conservative Party,21,Hub,0,3.3750,-2.5000
Qwen3.5-9B,tail,tail_4,d5,Houston,126,Hub,1,5.8750,-4.1250
Qwen3.5-9B,tail,tail_4,d5,Dallas,107,Hub,1,1.6250,-0.0000
Qwen3.5-9B,tail,tail_4,d5,Delhi University,6,Mid,0,0.8750,-0.2500
Qwen3.5-9B,tail,tail_4,d5,Cornell University,115,Hub,1,4.5000,-3.6250
Qwen3.5-9B,tail,tail_4,d5,Ministry of Defence,25,Hub,1,6.1250,-5.5000
Qwen3.5-9B,tail,tail_4,d5,Portugal,333,Hub,1,4.0000,-3.6250
Qwen3.5-9B,tail,tail_4,d5,"University College, Oxford",9,Hub,0,2.5000,-1.8750
Qwen3.5-9B,tail,tail_4,d5,Hindi,77,Hub,0,1.0000,-0.7500
Qwen3.5-9B,tail,tail_4,d5,Jamnalal Bajaj,2,Mid,1,4.1250,-2.7500
Qwen3.5-9B,tail,tail_4,d5,Marc Llistosella,1,Tail,1,7.3750,-5.3750
Qwen3.5-9B,tail,tail_4,d5,University of Allahabad,13,Hub,0,7.2500,-6.5000
Qwen3.5-9B,tail,tail_4,d5,Ministry of Defence,25,Hub,0,7.5000,-4.5000
Qwen3.5-9B,tail,tail_4,d5,United States Army,100,Hub,0,6.1250,-5.2500
Qwen3.5-9B,tail,tail_4,d5,Conservative Party,21,Hub,0,8.0000,-7.3750
Qwen3.5-9B,tail,tail_4,d5,Joe Biden,21,Hub,0,3.6250,-0.8750
Qwen3.5-9B,tail,tail_4,d5,University of Pennsylvania,374,Hub,1,4.5000,-2.8750
Qwen3.5-9B,tail,tail_4,d5,Portugal,333,Hub,1,2.3750,-1.5000
Qwen3.5-9B,tail,tail_4,d5,San Diego,86,Hub,0,0.3750,2.0000
Qwen3.5-9B,tail,tail_4,d5,A. S. Bhandari,3,Mid,1,0.0000,0.6250
Qwen3.5-9B,tail,tail_4,d5,Socialist Party,10,Hub,0,3.5000,-3.3750
Qwen3.5-9B,tail,tail_4,d5,Chicago,496,Hub,1,7.2500,-6.7500
Qwen3.5-9B,tail,tail_4,d5,University of Calcutta,73,Hub,0,8.5000,-6.6250
Qwen3.5-9B,tail,tail_4,d5,Chicago,496,Hub,1,2.8750,-1.1250
Qwen3.5-9B,tail,tail_4,d5,Henry Irwin,3,Mid,1,3.6250,-3.5000
Qwen3.5-9B,tail,tail_4,d5,Washington D.C.,4,Mid,1,5.8750,-3.5000
Qwen3.5-9B,tail,tail_4,d5,Atlanta,140,Hub,0,2.1250,2.1250
Qwen3.5-9B,tail,tail_4,d5,Delhi College of Engineering,2,Mid,0,3.1250,-2.0000
Qwen3.5-9B,tail,tail_4,d5,United Kingdom,7054,Hub,0,0.1250,3.1250
Qwen3.5-9B,tail,tail_4,d5,Alstom,5,Mid,0,4.1250,-2.2500
Qwen3.5-9B,tail,tail_4,d5,Houston,126,Hub,1,7.3750,-7.1250
Qwen3.5-9B,tail,tail_4,d5,Detroit,229,Hub,1,0.6250,1.7500
Qwen3.5-9B,tail,tail_4,d5,Joe Biden,21,Hub,0,5.3750,-4.8750
Qwen3.5-9B,tail,tail_4,d5,Mohanlal Sukhadia,4,Mid,0,0.6250,0.3750
Qwen3.5-9B,tail,tail_4,d5,Martin Scorsese,9,Hub,0,7.0000,-5.1250
Qwen3.5-9B,tail,tail_4,d5,Saurashtra University,3,Mid,0,0.2500,1.0000
Qwen3.5-9B,tail,tail_4,d5,Indian Super League,5,Mid,1,6.2500,-3.5000
Qwen3.5-9B,tail,tail_4,d5,Seattle,215,Hub,1,5.0000,-2.3750
Qwen3.5-9B,tail,tail_4,d5,Queen Victoria,16,Hub,0,3.8750,-3.3750
Qwen3.5-9B,tail,tail_4,d5,Houston,126,Hub,1,6.1250,-5.6250
Qwen3.5-9B,tail,tail_4,d5,"St. Xavier's College, Mumbai",6,Mid,1,4.6250,-3.8750
Qwen3.5-9B,tail,tail_4,d5,Washington D.C.,4,Mid,1,5.7500,-5.0000
Qwen3.5-9B,tail,tail_4,d5,Harrow School,18,Hub,0,5.1250,-4.8750
Qwen3.5-9B,tail,tail_4,d5,Commodore Siddharth Mishra,2,Mid,1,3.8750,-2.6250
Qwen3.5-9B,tail,tail_4,d5,Dallas,107,Hub,1,0.3750,0.6250
Qwen3.5-9B,tail,tail_4,d5,Dallas,107,Hub,1,2.7500,-0.6250
Qwen3.5-9B,tail,tail_4,d5,Indore,7,Mid,1,3.5000,-2.8750
Qwen3.5-9B,tail,tail_4,d5,University of Delhi,104,Hub,0,8.3750,-8.1250
Qwen3.5-9B,tail,tail_4,d5,Kuomintang,13,Hub,1,3.2500,-0.6250
Qwen3.5-9B,tail,tail_4,d5,English,3515,Hub,0,6.3750,-5.6250
Qwen3.5-9B,tail,tail_4,d5,Conservative Party,21,Hub,1,1.3750,-1.1250
Qwen3.5-9B,tail,tail_4,d5,United Progressive Alliance,3,Mid,0,8.2500,-7.5000
Qwen3.5-9B,tail,tail_4,d5,Houston,126,Hub,1,5.3750,-2.0000
Qwen3.5-9B,tail,tail_5,d1,Greater Moncton Roméo LeBlanc International Airport,0,Tail,1,3.3750,-0.3750
Qwen3.5-9B,tail,tail_5,d1,Greater Moncton Roméo LeBlanc International Airport,0,Tail,1,4.0000,1.7500
Qwen3.5-9B,tail,tail_5,d2,Moncton,3,Mid,0,3.5000,3.2500
Qwen3.5-9B,tail,tail_5,d2,Canada,1654,Hub,0,7.5000,-1.7500
Qwen3.5-9B,tail,tail_5,d2,Canada,1654,Hub,0,5.8750,-2.5000
Qwen3.5-9B,tail,tail_5,d2,Canada,1654,Hub,0,4.7500,-2.0000
Qwen3.5-9B,tail,tail_5,d2,Canada,1654,Hub,1,4.2500,-3.6250
Qwen3.5-9B,tail,tail_5,d2,Canada,1654,Hub,0,6.7500,-3.2500
Qwen3.5-9B,tail,tail_5,d2,Canada,1654,Hub,0,5.8750,-3.8750
Qwen3.5-9B,tail,tail_5,d2,Canada,1654,Hub,1,4.7500,-3.8750
Qwen3.5-9B,tail,tail_5,d2,Canada,1654,Hub,0,4.8750,-1.6250
Qwen3.5-9B,tail,tail_5,d2,Canada,1654,Hub,1,0.6250,3.0000
Qwen3.5-9B,tail,tail_5,d2,Canada,1654,Hub,1,6.2500,-5.6250
Qwen3.5-9B,tail,tail_5,d2,Canada,1654,Hub,0,5.1250,-4.7500
Qwen3.5-9B,tail,tail_5,d2,Canada,1654,Hub,0,2.2500,-1.6250
Qwen3.5-9B,tail,tail_5,d2,Canada,1654,Hub,1,3.8750,-3.1250
Qwen3.5-9B,tail,tail_5,d2,Canada,1654,Hub,0,5.5000,-3.6250
Qwen3.5-9B,tail,tail_5,d2,Canada,1654,Hub,1,6.6250,-5.0000
Qwen3.5-9B,tail,tail_5,d2,Canada,1654,Hub,1,6.5000,-5.7500
Qwen3.5-9B,tail,tail_5,d2,Canada,1654,Hub,1,5.3750,-3.0000
Qwen3.5-9B,tail,tail_5,d2,Canada,1654,Hub,1,5.7500,-5.7500
Qwen3.5-9B,tail,tail_5,d2,Canada,1654,Hub,0,4.2500,-2.6250
Qwen3.5-9B,tail,tail_5,d2,Canada,1654,Hub,1,5.7500,-5.6250
Qwen3.5-9B,tail,tail_5,d2,Canada,1654,Hub,1,2.0000,-0.1250
Qwen3.5-9B,tail,tail_5,d2,"Moncton, New Brunswick",3,Mid,0,8.1250,-1.1250
Qwen3.5-9B,tail,tail_5,d3,Quebec City,27,Hub,0,5.2500,0.1250
Qwen3.5-9B,tail,tail_5,d3,Brampton,9,Hub,1,1.6250,-0.1250
Qwen3.5-9B,tail,tail_5,d3,"Hamilton, Ontario",7,Mid,1,3.6250,-1.6250
Qwen3.5-9B,tail,tail_5,d3,Surrey,7,Mid,0,2.3750,-1.3750
Qwen3.5-9B,tail,tail_5,d3,Surrey,7,Mid,0,3.1250,-0.7500
Qwen3.5-9B,tail,tail_5,d3,Yellowknife,8,Hub,0,7.1250,-1.3750
Qwen3.5-9B,tail,tail_5,d3,Yellowknife,8,Hub,0,4.5000,-2.1250
Qwen3.5-9B,tail,tail_5,d3,Yellowknife,8,Hub,0,8.3750,0.3750
Qwen3.5-9B,tail,tail_5,d3,Yellowknife,8,Hub,0,6.1250,-0.0000
Qwen3.5-9B,tail,tail_5,d3,Yellowknife,8,Hub,0,1.2500,2.3750
Qwen3.5-9B,tail,tail_5,d3,Yellowknife,8,Hub,0,3.6250,4.5000
Qwen3.5-9B,tail,tail_5,d3,Yellowknife,8,Hub,0,6.3750,0.3750
Qwen3.5-9B,tail,tail_5,d3,Hamilton,31,Hub,0,5.2500,-1.7500
Qwen3.5-9B,tail,tail_5,d3,Hamilton,31,Hub,0,5.5000,-1.2500
Qwen3.5-9B,tail,tail_5,d3,Hamilton,31,Hub,0,7.1250,-2.5000
Qwen3.5-9B,tail,tail_5,d3,Hamilton,31,Hub,0,5.3750,-4.8750
Qwen3.5-9B,tail,tail_5,d3,Hamilton,31,Hub,0,5.8750,-3.6250
Qwen3.5-9B,tail,tail_5,d3,Hamilton,31,Hub,1,5.0000,2.6250
Qwen3.5-9B,tail,tail_5,d3,Hamilton,31,Hub,0,0.2500,4.1250
Qwen3.5-9B,tail,tail_5,d3,Hamilton,31,Hub,0,4.3750,-3.5000
Qwen3.5-9B,tail,tail_5,d3,Hamilton,31,Hub,0,4.1250,-4.0000
Qwen3.5-9B,tail,tail_5,d3,Hamilton,31,Hub,0,7.1250,-4.6250
Qwen3.5-9B,tail,tail_5,d3,Hamilton,31,Hub,0,7.8750,-7.2500
Qwen3.5-9B,tail,tail_5,d3,Hamilton,31,Hub,1,0.1250,3.7500
Qwen3.5-9B,tail,tail_5,d3,Winnipeg,40,Hub,0,9.1250,-3.6250
Qwen3.5-9B,tail,tail_5,d3,Saskatoon,12,Hub,0,10.2500,-5.1250
Qwen3.5-9B,tail,tail_5,d3,Saskatoon,12,Hub,1,6.2500,-5.1250
Qwen3.5-9B,tail,tail_5,d3,Saskatoon,12,Hub,0,5.1250,-2.0000
Qwen3.5-9B,tail,tail_5,d3,Saskatoon,12,Hub,1,5.3750,-5.2500
Qwen3.5-9B,tail,tail_5,d3,Saskatoon,12,Hub,1,5.2500,-4.6250
Qwen3.5-9B,tail,tail_5,d3,Saskatoon,12,Hub,0,5.0000,-1.6250
Qwen3.5-9B,tail,tail_5,d3,Vancouver,106,Hub,1,3.8750,-2.1250
Qwen3.5-9B,tail,tail_5,d3,Vancouver,106,Hub,1,0.2500,1.1250
Qwen3.5-9B,tail,tail_5,d3,Vancouver,106,Hub,0,1.7500,1.6250
Qwen3.5-9B,tail,tail_5,d3,Vancouver,106,Hub,0,6.7500,-1.0000
Qwen3.5-9B,tail,tail_5,d3,Vancouver,106,Hub,0,3.2500,0.6250
Qwen3.5-9B,tail,tail_5,d3,Vancouver,106,Hub,1,5.7500,-4.3750
Qwen3.5-9B,tail,tail_5,d3,Vancouver,106,Hub,1,6.8750,-3.7500
Qwen3.5-9B,tail,tail_5,d3,Vancouver,106,Hub,0,2.8750,1.0000
Qwen3.5-9B,tail,tail_5,d3,Vancouver,106,Hub,1,3.3750,-3.0000
Qwen3.5-9B,tail,tail_5,d3,Vancouver,106,Hub,0,8.1250,-8.0000
Qwen3.5-9B,tail,tail_5,d3,Vancouver,106,Hub,0,2.6250,-2.5000
Qwen3.5-9B,tail,tail_5,d3,Vancouver,106,Hub,1,6.6250,-5.6250
Qwen3.5-9B,tail,tail_5,d3,Vancouver,106,Hub,0,5.1250,0.7500
Qwen3.5-9B,tail,tail_5,d3,Vancouver,106,Hub,0,2.7500,-2.5000
Qwen3.5-9B,tail,tail_5,d3,Vancouver,106,Hub,1,4.8750,-2.2500
Qwen3.5-9B,tail,tail_5,d3,Halifax,32,Hub,0,6.8750,-3.5000
Qwen3.5-9B,tail,tail_5,d3,Halifax,32,Hub,0,7.6250,-2.7500
Qwen3.5-9B,tail,tail_5,d3,Halifax,32,Hub,0,5.5000,-1.0000
Qwen3.5-9B,tail,tail_5,d3,Halifax,32,Hub,0,6.0000,1.5000
Qwen3.5-9B,tail,tail_5,d3,Halifax,32,Hub,0,3.7500,0.3750
Qwen3.5-9B,tail,tail_5,d3,Halifax,32,Hub,0,5.7500,-4.1250
Qwen3.5-9B,tail,tail_5,d3,Halifax,32,Hub,0,4.5000,2.3750
Qwen3.5-9B,tail,tail_5,d3,Halifax,32,Hub,0,6.6250,-0.2500
Qwen3.5-9B,tail,tail_5,d3,Halifax,32,Hub,0,5.2500,1.7500
Qwen3.5-9B,tail,tail_5,d3,Halifax,32,Hub,1,4.8750,-3.3750
Qwen3.5-9B,tail,tail_5,d3,Halifax,32,Hub,0,3.0000,-2.8750
Qwen3.5-9B,tail,tail_5,d3,Halifax,32,Hub,0,1.6250,3.8750
Qwen3.5-9B,tail,tail_5,d3,Halifax,32,Hub,0,4.0000,4.1250
Qwen3.5-9B,tail,tail_5,d3,Halifax,32,Hub,0,0.3750,5.5000
Qwen3.5-9B,tail,tail_5,d3,Halifax,32,Hub,0,8.6250,-3.0000
Qwen3.5-9B,tail,tail_5,d3,Halifax,32,Hub,0,1.7500,0.7500
Qwen3.5-9B,tail,tail_5,d3,London,3266,Hub,0,5.8750,-4.5000
Qwen3.5-9B,tail,tail_5,d3,Toronto,312,Hub,0,1.1250,2.8750
Qwen3.5-9B,tail,tail_5,d3,Toronto,312,Hub,0,5.1250,-4.3750
Qwen3.5-9B,tail,tail_5,d3,Toronto,312,Hub,0,4.2500,-1.3750
Qwen3.5-9B,tail,tail_5,d3,Toronto,312,Hub,1,6.8750,-6.7500
Qwen3.5-9B,tail,tail_5,d3,"Kitchener, Ontario",1,Tail,0,6.6250,0.6250
Qwen3.5-9B,tail,tail_5,d3,"Kitchener, Ontario",1,Tail,0,6.1250,-6.0000
Qwen3.5-9B,tail,tail_5,d3,Edmonton,42,Hub,0,6.8750,-2.6250
Qwen3.5-9B,tail,tail_5,d3,Edmonton,42,Hub,1,1.7500,-1.7500
Qwen3.5-9B,tail,tail_5,d3,Edmonton,42,Hub,1,1.5000,-0.0000
Qwen3.5-9B,tail,tail_5,d3,Calgary,69,Hub,1,1.2500,-0.3750
Qwen3.5-9B,tail,tail_5,d3,Calgary,69,Hub,0,8.7500,-4.0000
Qwen3.5-9B,tail,tail_5,d3,"London, Ontario",13,Hub,0,6.6250,-3.6250
Qwen3.5-9B,tail,tail_5,d3,"London, Ontario",13,Hub,0,8.6250,-2.8750
Qwen3.5-9B,tail,tail_5,d3,"London, Ontario",13,Hub,0,6.0000,0.7500
Qwen3.5-9B,tail,tail_5,d3,Montreal,188,Hub,0,2.5000,3.1250
Qwen3.5-9B,tail,tail_5,d3,Montreal,188,Hub,0,4.3750,-2.7500
Qwen3.5-9B,tail,tail_5,d3,Montreal,188,Hub,0,6.3750,-5.3750
Qwen3.5-9B,tail,tail_5,d3,Montreal,188,Hub,0,7.6250,-2.5000
Qwen3.5-9B,tail,tail_5,d3,Montreal,188,Hub,0,0.7500,1.2500
Qwen3.5-9B,tail,tail_5,d3,Montreal,188,Hub,0,4.5000,-4.0000
Qwen3.5-9B,tail,tail_5,d3,Montreal,188,Hub,0,1.6250,1.3750
Qwen3.5-9B,tail,tail_5,d3,Montreal,188,Hub,0,2.1250,2.1250
Qwen3.5-9B,tail,tail_5,d3,Montreal,188,Hub,1,3.7500,-3.3750
Qwen3.5-9B,tail,tail_5,d3,Montreal,188,Hub,0,3.2500,-2.6250
Qwen3.5-9B,tail,tail_5,d3,Montreal,188,Hub,0,2.1250,0.0000
Qwen3.5-9B,tail,tail_5,d3,Montreal,188,Hub,0,3.2500,-3.0000
Qwen3.5-9B,tail,tail_5,d4,Quebec,6,Mid,0,6.0000,1.5000
Qwen3.5-9B,tail,tail_5,d4,Dustin Milligan,2,Mid,0,0.2500,1.7500
Qwen3.5-9B,tail,tail_5,d4,Samuel Cunard,2,Mid,0,4.7500,0.8750
Qwen3.5-9B,tail,tail_5,d4,Samuel Cunard,2,Mid,0,2.5000,-0.8750
Qwen3.5-9B,tail,tail_5,d4,Vancouver Canucks,7,Mid,1,0.5000,0.7500
Qwen3.5-9B,tail,tail_5,d4,Vancouver Canucks,7,Mid,0,10.0000,-9.2500
Qwen3.5-9B,tail,tail_5,d4,Vancouver Canucks,7,Mid,0,9.2500,-3.6250
Qwen3.5-9B,tail,tail_5,d4,Cameco,6,Mid,0,5.1250,-0.8750
Qwen3.5-9B,tail,tail_5,d4,Cameco,6,Mid,0,3.3750,-0.7500
Qwen3.5-9B,tail,tail_5,d4,Cameco,6,Mid,0,0.2500,0.8750
Qwen3.5-9B,tail,tail_5,d4,Simon Fraser University,10,Hub,1,4.7500,-4.7500
Qwen3.5-9B,tail,tail_5,d4,Simon Fraser University,10,Hub,0,5.3750,-2.1250
Qwen3.5-9B,tail,tail_5,d4,SNC-Lavalin,5,Mid,0,5.0000,-2.8750
Qwen3.5-9B,tail,tail_5,d4,Thomas Chandler Haliburton,4,Mid,0,3.5000,3.8750
Qwen3.5-9B,tail,tail_5,d4,Thomas Chandler Haliburton,4,Mid,1,3.2500,-3.1250
Qwen3.5-9B,tail,tail_5,d4,Mike Lazaridis,3,Mid,0,6.2500,-0.0000
Qwen3.5-9B,tail,tail_5,d4,English,3515,Hub,1,6.2500,-4.1250
Qwen3.5-9B,tail,tail_5,d4,English,3515,Hub,0,0.2500,0.7500
Qwen3.5-9B,tail,tail_5,d4,English,3515,Hub,1,0.6250,0.1250
Qwen3.5-9B,tail,tail_5,d4,Ryan Gosling,9,Hub,1,3.3750,-3.3750
Qwen3.5-9B,tail,tail_5,d4,Ryan Gosling,9,Hub,0,5.6250,-3.0000
Qwen3.5-9B,tail,tail_5,d4,Ryan Gosling,9,Hub,0,5.8750,-5.2500
Qwen3.5-9B,tail,tail_5,d4,John James Audubon,6,Mid,1,4.8750,-3.2500
Qwen3.5-9B,tail,tail_5,d4,John James Audubon,6,Mid,0,5.6250,-0.3750
Qwen3.5-9B,tail,tail_5,d4,John James Audubon,6,Mid,1,4.6250,-4.0000
Qwen3.5-9B,tail,tail_5,d4,New Zealand,269,Hub,0,7.7500,-3.0000
Qwen3.5-9B,tail,tail_5,d4,New Zealand,269,Hub,1,3.0000,-2.2500
Qwen3.5-9B,tail,tail_5,d4,New Zealand,269,Hub,0,5.1250,-2.3750
Qwen3.5-9B,tail,tail_5,d4,New Zealand,269,Hub,1,4.3750,-1.5000
Qwen3.5-9B,tail,tail_5,d4,New Zealand,269,Hub,1,3.6250,-2.8750
Qwen3.5-9B,tail,tail_5,d4,New Zealand,269,Hub,0,4.6250,-4.1250
Qwen3.5-9B,tail,tail_5,d4,New Zealand,269,Hub,1,4.3750,-4.1250
Qwen3.5-9B,tail,tail_5,d4,New Zealand,269,Hub,1,5.1250,-4.6250
Qwen3.5-9B,tail,tail_5,d4,Alexander Keith,2,Mid,1,4.0000,-2.8750
Qwen3.5-9B,tail,tail_5,d4,Alexander Keith,2,Mid,0,3.5000,-0.6250
Qwen3.5-9B,tail,tail_5,d4,Alexander Keith,2,Mid,0,3.7500,0.5000
Qwen3.5-9B,tail,tail_5,d4,Celine Dion,4,Mid,0,5.6250,-2.1250
Qwen3.5-9B,tail,tail_5,d4,Celine Dion,4,Mid,1,2.1250,-0.2500
Qwen3.5-9B,tail,tail_5,d4,Celine Dion,4,Mid,0,5.6250,-2.2500
Qwen3.5-9B,tail,tail_5,d4,The Federalist Papers,6,Mid,0,0.5000,6.2500
Qwen3.5-9B,tail,tail_5,d4,The Federalist Papers,6,Mid,0,2.1250,-1.3750
Qwen3.5-9B,tail,tail_5,d4,The Federalist Papers,6,Mid,0,1.2500,-0.5000
Qwen3.5-9B,tail,tail_5,d4,Bbc,272,Hub,0,6.7500,-5.1250
Qwen3.5-9B,tail,tail_5,d4,Bbc,272,Hub,0,3.2500,3.2500
Qwen3.5-9B,tail,tail_5,d4,University of British Columbia,76,Hub,0,6.8750,-1.1250
Qwen3.5-9B,tail,tail_5,d4,Telus Corporation,7,Mid,0,4.1250,-0.8750
Qwen3.5-9B,tail,tail_5,d4,Telus Corporation,7,Mid,0,0.3750,2.6250
Qwen3.5-9B,tail,tail_5,d4,Cirque du Soleil,6,Mid,0,3.5000,1.1250
Qwen3.5-9B,tail,tail_5,d4,Cirque du Soleil,6,Mid,0,0.5000,4.6250
Qwen3.5-9B,tail,tail_5,d4,George Elliott Clarke,4,Mid,0,1.1250,2.5000
Qwen3.5-9B,tail,tail_5,d4,Enbridge,4,Mid,0,7.3750,-5.8750
Qwen3.5-9B,tail,tail_5,d4,Maurice Richard,3,Mid,0,2.3750,1.3750
Qwen3.5-9B,tail,tail_5,d4,Sarah McLachlan,3,Mid,0,1.8750,7.6250
Qwen3.5-9B,tail,tail_5,d4,Just for Laughs,4,Mid,0,4.2500,-2.8750
Qwen3.5-9B,tail,tail_5,d4,Alberta,5,Mid,0,2.8750,0.0000
Qwen3.5-9B,tail,tail_5,d4,McMaster University,11,Hub,0,4.6250,-1.0000
